class,0,1,2,3,4,5,6,7,8,9
0,904,9,3,4,1,1,1,2,56,19
1,6,964,0,1,0,0,0,0,3,26
2,111,2,760,23,21,27,24,11,16,5
3,37,6,39,667,33,122,26,23,29,18
4,19,2,44,17,847,10,13,27,13,8
5,14,3,21,73,21,816,10,26,10,6
6,17,2,34,15,4,5,901,4,16,2
7,20,0,9,11,28,8,1,899,5,19
8,19,7,3,1,0,2,1,0,953,14
9,8,41,1,2,0,0,0,0,10,938
