class,0,1,2,3,4,5,6,7,8,9
0,804,12,30,68,7,0,4,5,60,10
1,2,951,0,14,0,0,2,1,5,25
2,63,1,706,119,42,8,37,7,13,4
3,9,1,31,857,32,11,40,3,13,3
4,22,2,48,67,787,2,33,32,6,1
5,3,0,25,541,46,351,20,11,3,0
6,3,2,41,51,15,0,882,0,5,1
7,9,3,15,139,45,14,6,765,1,3
8,24,32,5,31,0,0,2,1,899,6
9,28,64,3,47,0,1,11,0,18,828
