class,0,1,2,3,4,5,6,7,8,9
0,934,3,11,6,6,2,8,12,11,7
1,9,944,0,3,1,4,1,5,3,30
2,35,0,829,23,23,23,41,20,5,1
3,11,0,19,772,27,100,37,30,2,2
4,4,0,12,20,920,12,17,15,0,0
5,3,0,9,65,18,856,4,44,0,1
6,3,1,11,11,5,14,946,8,0,1
7,5,0,1,5,15,6,1,965,0,2
8,44,5,3,3,1,6,4,3,925,6
9,9,27,3,4,2,0,4,5,9,937
