class,0,1,2,3,4,5,6,7,8,9
0,4971,1,13,2,0,0,2,4,7,0
1,13,4983,0,1,0,0,0,0,2,1
2,7,2,4959,12,3,8,4,4,1,0
3,7,1,12,4920,5,33,6,14,0,2
4,8,0,16,27,4830,52,29,38,0,0
5,2,0,15,64,0,4900,9,10,0,0
6,2,0,16,13,2,4,4960,2,1,0
7,0,0,1,3,0,11,1,4984,0,0
8,62,8,0,2,0,1,3,2,4922,0
9,99,118,4,1,0,3,5,33,23,4714
