class,0,1,2,3,4,5,6,7,8,9
0,4922,8,27,10,1,1,2,0,24,5
1,4,4980,1,1,0,0,0,0,6,8
2,45,3,4834,59,8,24,8,16,0,3
3,18,4,52,4688,5,194,6,12,1,20
4,35,2,51,68,4695,110,12,19,4,4
5,3,5,20,113,4,4826,2,19,0,8
6,4,5,35,93,4,42,4806,3,0,8
7,6,3,16,20,9,112,0,4830,0,4
8,35,6,13,5,0,3,0,2,4921,15
9,10,54,1,1,1,0,1,1,12,4919
