class,0,1,2,3,4,5,6,7,8,9
0,4792,7,146,8,3,2,9,2,17,14
1,1,4962,16,2,0,3,2,0,1,13
2,0,0,4993,0,1,2,4,0,0,0
3,2,0,113,4857,5,17,5,1,0,0
4,0,0,34,8,4949,5,1,2,0,1
5,1,0,79,74,9,4831,3,1,0,2
6,1,0,93,10,8,2,4886,0,0,0
7,1,0,29,14,6,11,3,4934,1,1
8,13,3,55,0,0,0,8,1,4916,4
9,0,19,14,1,0,0,0,0,2,4964
