class,0,1,2,3,4,5,6,7,8,9
0,4909,1,47,23,1,4,2,3,7,3
1,314,4571,19,25,2,3,13,10,19,24
2,326,0,4477,95,36,7,13,42,2,2
3,176,1,290,4141,67,147,51,121,2,4
4,183,0,313,159,4205,18,9,111,2,0
5,44,1,281,951,85,3358,39,238,2,1
6,96,2,390,197,91,6,4197,8,11,2
7,125,1,74,98,96,17,3,4582,4,0
8,906,13,43,24,9,2,12,8,3981,2
9,659,124,28,41,12,0,7,19,54,4056
