class,0,1,2,3,4,5,6,7,8,9
0,4944,1,14,2,1,1,2,0,32,3
1,1,4968,0,0,0,0,0,0,20,11
2,9,0,4948,8,18,1,5,4,2,5
3,5,3,9,4907,16,41,4,1,2,12
4,0,0,3,6,4982,1,6,0,1,1
5,2,2,8,12,15,4956,2,3,0,0
6,5,0,9,5,5,1,4971,1,1,2
7,9,0,7,5,106,20,0,4851,0,2
8,0,0,1,0,0,0,0,0,4996,3
9,1,5,0,0,0,0,0,0,1,4993
