class,0,1,2,3,4,5,6,7,8,9
0,4969,7,11,4,0,1,0,1,7,0
1,1,4999,0,0,0,0,0,0,0,0
2,28,5,4944,7,1,3,4,3,4,1
3,7,3,21,4911,8,30,7,6,5,2
4,11,3,29,31,4889,3,4,27,1,2
5,3,0,8,58,2,4911,1,15,1,1
6,4,4,5,13,1,6,4961,1,3,2
7,7,0,9,5,8,2,1,4966,0,2
8,58,8,1,0,0,0,0,0,4919,14
9,20,25,0,1,0,1,0,0,1,4952
