class,0,1,2,3,4,5,6,7,8,9
0,4770,2,53,4,5,4,2,5,127,28
1,12,4902,1,0,2,0,3,0,5,75
2,13,1,4711,18,39,104,48,29,25,12
3,10,6,31,4144,18,653,37,46,16,39
4,2,0,4,5,4768,95,8,111,3,4
5,1,1,2,14,5,4955,5,16,0,1
6,8,0,10,3,6,19,4930,14,3,7
7,1,0,1,2,3,32,1,4953,4,3
8,6,15,6,1,0,2,10,1,4942,17
9,7,8,2,0,1,0,0,2,3,4977
