class,0,1,2,3,4,5,6,7,8,9
0,4939,1,20,10,5,2,3,4,13,3
1,0,4985,0,0,0,3,6,1,2,3
2,17,0,4823,24,21,58,51,3,3,0
3,2,0,1,4584,6,384,16,7,0,0
4,0,0,2,12,4931,37,8,10,0,0
5,0,0,2,4,1,4991,0,2,0,0
6,0,0,1,8,1,19,4969,1,1,0
7,1,0,4,15,13,28,2,4935,0,2
8,2,2,2,1,0,2,0,0,4991,0
9,2,6,0,1,0,2,5,2,8,4974
