class,0,1,2,3,4,5,6,7,8,9
0,3878,29,151,15,28,5,2,14,204,674
1,39,3605,3,3,1,2,1,1,50,1295
2,486,23,3506,66,241,125,147,139,61,206
3,233,39,466,1777,154,1245,296,181,88,521
4,250,9,255,87,3532,177,107,365,22,196
5,99,27,360,235,117,3560,55,303,19,225
6,111,53,341,69,147,99,3802,36,40,302
7,121,8,153,44,110,138,3,4090,17,316
8,282,76,29,8,6,3,6,3,4042,545
9,40,35,8,4,3,5,1,7,26,4871
