class,0,1,2,3,4,5,6,7,8,9
0,956,1,11,7,2,0,0,0,11,12
1,26,910,3,3,0,0,3,1,12,42
2,59,0,881,14,22,5,7,8,3,1
3,22,1,66,780,51,41,18,11,5,5
4,19,0,35,8,915,10,3,10,0,0
5,10,0,44,197,32,704,3,6,1,3
6,11,0,73,21,22,9,862,0,1,1
7,11,1,14,16,28,11,1,917,1,0
8,125,2,14,5,1,0,1,2,839,11
9,25,17,2,3,2,0,2,4,9,936
