class,0,1,2,3,4,5,6,7,8,9
0,844,7,0,30,8,1,4,4,55,47
1,7,851,0,13,1,1,8,2,21,96
2,121,3,407,226,74,46,80,16,17,10
3,15,1,9,767,30,105,33,18,14,8
4,21,1,10,99,750,18,47,44,10,0
5,15,1,4,217,22,700,8,27,5,1
6,9,0,3,89,13,7,874,0,5,0
7,34,3,2,116,21,37,3,775,0,9
8,37,7,0,10,0,1,5,2,918,20
9,19,9,1,25,1,1,6,1,15,922
