class,0,1,2,3,4,5,6,7,8,9
0,797,1,52,3,3,3,18,5,93,25
1,8,862,4,0,1,3,12,0,56,54
2,8,0,869,9,15,23,60,7,7,2
3,7,0,42,693,14,115,104,16,7,2
4,4,0,41,20,771,35,91,32,5,1
5,4,1,19,61,9,829,52,19,5,1
6,2,0,7,4,5,3,979,0,0,0
7,8,1,10,2,8,36,24,905,3,3
8,7,0,4,1,1,1,8,0,976,2
9,5,10,4,3,0,0,8,2,26,942
