class,0,1,2,3,4,5,6,7,8,9
0,898,4,20,14,11,2,5,4,41,1
1,6,976,0,0,0,1,0,0,3,14
2,15,0,868,45,34,18,9,7,3,1
3,6,1,14,863,21,63,7,16,6,3
4,0,0,16,17,945,12,1,9,0,0
5,0,1,16,113,17,839,3,10,1,0
6,4,0,25,54,20,17,873,4,2,1
7,3,0,9,21,30,18,0,917,2,0
8,15,4,4,7,1,1,0,1,962,5
9,14,60,3,11,1,2,1,4,14,890
