class,0,1,2,3,4,5,6,7,8,9
0,929,2,14,7,5,0,7,2,27,7
1,4,949,1,1,0,1,3,0,1,40
2,25,0,839,29,41,12,32,10,6,6
3,7,2,23,787,24,96,22,18,14,7
4,3,0,13,12,940,9,11,10,1,1
5,4,3,20,59,20,868,8,13,2,3
6,4,0,11,20,7,5,947,2,3,1
7,8,4,6,9,21,14,1,931,3,3
8,24,8,4,4,0,1,2,1,948,8
9,6,18,1,1,0,0,0,0,11,963
