class,0,1,2,3,4,5,6,7,8,9
0,912,0,19,15,5,1,6,3,31,8
1,5,905,1,9,0,1,10,3,29,37
2,24,0,864,30,16,14,33,16,2,1
3,5,0,18,878,10,44,23,17,2,3
4,2,0,18,24,898,16,26,14,1,1
5,1,0,16,110,12,825,8,24,2,2
6,3,0,7,18,2,1,967,0,0,2
7,4,0,1,10,22,9,4,947,2,1
8,13,1,3,9,3,0,2,1,957,11
9,5,15,3,5,0,0,1,1,16,954
