class,0,1,2,3,4,5,6,7,8,9
0,903,4,30,20,2,0,0,4,33,4
1,9,966,2,3,1,0,1,1,5,12
2,23,0,888,41,13,5,13,11,4,2
3,18,0,31,883,15,14,17,20,2,0
4,10,1,34,33,876,8,14,21,3,0
5,9,0,43,250,15,652,6,24,1,0
6,6,1,29,39,6,3,909,4,1,2
7,14,1,13,14,12,3,2,941,0,0
8,17,7,4,11,0,0,1,2,953,5
9,29,46,3,7,3,0,0,5,14,893
