class,0,1,2,3,4,5,6,7,8,9
0,4933,5,18,3,0,1,0,2,16,22
1,4,4959,1,0,0,0,0,0,0,36
2,43,0,4906,14,2,3,1,7,12,12
3,18,7,76,4776,6,34,8,16,9,50
4,29,0,142,50,4668,14,4,66,7,20
5,20,6,99,238,17,4507,0,98,1,14
6,16,14,243,86,27,33,4531,3,18,29
7,16,3,24,21,5,2,0,4891,1,37
8,42,30,1,2,0,0,1,1,4868,55
9,5,35,4,1,0,0,0,0,3,4952
