class,0,1,2,3,4,5,6,7,8,9
0,3794,12,283,144,170,254,4,100,20,219
1,54,3655,44,80,14,298,13,110,9,723
2,405,6,3044,531,33,571,70,235,2,103
3,139,2,65,3582,5,866,50,253,1,37
4,339,6,509,905,1470,929,299,458,2,83
5,92,5,97,588,6,3949,42,195,0,26
6,128,12,263,846,20,616,2903,89,8,115
7,138,9,79,224,14,580,33,3817,1,105
8,908,41,228,332,89,545,16,164,2158,519
9,65,23,21,72,3,234,3,77,4,4498
