class,0,1,2,3,4,5,6,7,8,9
0,4817,11,51,14,10,13,2,25,39,18
1,27,4943,0,4,0,4,0,2,8,12
2,77,2,4704,29,29,102,32,20,4,1
3,31,6,138,3688,38,1009,16,66,7,1
4,21,0,85,64,4556,164,14,92,4,0
5,9,0,32,68,14,4835,3,39,0,0
6,31,6,123,84,57,110,4575,7,5,2
7,2,0,27,10,23,121,0,4813,3,1
8,105,16,13,3,4,4,7,3,4841,4
9,71,205,10,13,2,37,2,9,66,4585
