class,0,1,2,3,4,5,6,7,8,9
0,4768,4,11,11,4,2,2,8,171,19
1,35,4852,2,9,0,0,1,1,51,49
2,189,2,4558,100,18,33,15,4,79,2
3,46,4,43,4699,14,124,11,6,48,5
4,35,1,61,97,4696,39,14,35,19,3
5,35,2,60,345,19,4484,4,29,15,7
6,23,3,115,269,31,23,4486,1,43,6
7,32,2,38,60,25,70,0,4750,16,7
8,10,6,2,4,0,0,0,1,4969,8
9,47,64,11,19,1,3,0,7,88,4760
