class,0,1,2,3,4,5,6,7,8,9
0,858,2,71,7,8,0,0,1,41,12
1,4,949,1,1,0,0,0,0,6,39
2,23,0,836,80,29,9,17,3,3,0
3,5,1,32,840,48,41,17,9,3,4
4,3,0,41,39,903,4,0,7,2,1
5,2,0,11,216,22,721,3,23,0,2
6,2,0,34,64,12,2,885,0,1,0
7,4,0,10,40,67,10,0,860,3,6
8,38,10,10,2,4,1,0,0,918,17
9,3,36,3,4,6,0,0,0,6,942
