class,0,1,2,3,4,5,6,7,8,9
0,964,1,8,4,1,1,1,7,13,0
1,15,938,0,4,0,1,4,2,9,27
2,33,1,864,38,18,13,11,20,1,1
3,18,0,28,863,16,41,13,17,2,2
4,6,0,30,46,816,28,16,57,1,0
5,4,0,12,136,13,799,2,34,0,0
6,8,0,27,47,5,5,904,2,2,0
7,7,0,5,11,5,11,0,961,0,0
8,51,2,3,7,0,1,2,2,928,4
9,58,23,4,14,0,2,4,2,18,875
