class,0,1,2,3,4,5,6,7,8,9
0,903,3,42,5,1,0,0,0,38,8
1,18,932,1,1,0,0,1,0,21,26
2,32,0,848,30,16,16,41,8,7,2
3,15,1,29,758,20,74,42,26,13,22
4,20,0,59,19,837,18,14,31,2,0
5,9,1,18,118,14,790,16,29,2,3
6,11,1,17,19,1,2,943,2,3,1
7,22,0,8,18,21,8,0,913,1,9
8,22,7,2,3,0,0,1,0,960,5
9,20,29,1,1,0,0,0,1,15,933
