class,0,1,2,3,4,5,6,7,8,9
0,464,0,459,12,20,1,1,5,31,7
1,10,912,0,4,1,1,0,0,18,54
2,13,0,799,40,91,37,10,7,2,1
3,3,0,27,772,58,108,11,13,5,3
4,1,0,9,10,961,10,1,5,3,0
5,2,0,5,87,35,850,1,19,1,0
6,3,1,28,44,40,12,869,1,2,0
7,8,0,5,19,79,20,0,867,0,2
8,28,3,7,8,1,2,0,0,944,7
9,15,10,3,10,2,1,0,2,19,938
