class,0,1,2,3,4,5,6,7,8,9
0,662,6,23,38,24,0,4,5,161,77
1,0,739,0,5,1,0,1,1,25,228
2,90,0,579,64,77,36,65,22,29,38
3,11,9,13,436,79,175,60,40,63,114
4,14,0,14,90,712,14,50,40,26,40
5,2,1,7,88,31,709,9,72,24,57
6,20,2,18,50,24,9,812,5,46,14
7,3,1,2,20,22,27,2,854,8,61
8,10,8,0,7,0,1,1,2,935,36
9,1,13,1,8,0,0,2,2,17,956
