class,0,1,2,3,4,5,6,7,8,9
0,861,6,16,26,13,1,3,3,55,16
1,11,909,1,8,1,0,0,1,24,45
2,104,0,658,55,81,18,63,11,6,4
3,47,6,50,581,75,105,105,15,11,5
4,59,0,113,95,630,7,65,27,4,0
5,25,1,32,208,44,641,21,26,1,1
6,17,1,36,39,16,6,880,3,1,1
7,27,0,7,78,54,34,6,778,1,15
8,51,19,1,16,3,1,3,2,899,5
9,16,66,2,29,4,0,1,4,29,849
