class,0,1,2,3,4,5,6,7,8,9
0,2226,279,935,10,18,0,56,30,1386,60
1,336,4109,58,0,9,0,8,19,304,157
2,550,21,2671,84,131,13,1327,113,70,20
3,267,10,2048,682,239,259,1144,307,13,31
4,369,12,2480,97,391,19,826,724,18,64
5,125,9,1668,959,310,728,382,775,10,34
6,204,20,914,90,57,4,3628,29,30,24
7,201,12,825,168,325,57,86,2971,12,343
8,1225,231,260,2,9,1,17,9,3227,19
9,551,2373,168,3,38,0,5,98,230,1534
