class,0,1,2,3,4,5,6,7,8,9
0,939,8,5,5,2,1,0,1,32,7
1,3,975,0,1,2,0,0,0,3,16
2,51,4,847,22,17,23,28,3,4,1
3,16,4,31,787,34,73,34,7,11,3
4,9,1,29,22,901,7,14,16,0,1
5,6,2,23,82,26,844,7,7,3,0
6,8,1,11,10,7,3,954,1,2,3
7,20,1,6,18,29,13,6,904,2,1
8,24,10,5,1,1,0,2,0,956,1
9,13,54,0,7,1,0,2,0,21,902
