class,0,1,2,3,4,5,6,7,8,9
0,898,8,13,6,8,5,6,4,37,15
1,4,936,2,2,0,4,1,0,13,38
2,19,1,847,41,28,37,11,8,5,3
3,5,4,16,769,17,145,22,9,10,3
4,2,0,21,29,883,22,8,29,3,3
5,3,0,12,49,11,896,0,27,1,1
6,6,0,14,33,8,15,914,4,4,2
7,3,0,4,10,9,20,2,950,0,2
8,18,7,4,2,0,1,2,0,961,5
9,4,16,1,4,0,4,2,0,18,951
