class,0,1,2,3,4,5,6,7,8,9
0,920,6,13,1,4,2,0,6,26,22
1,4,954,0,1,0,0,1,0,9,31
2,28,2,881,21,32,14,6,9,4,3
3,30,8,50,724,53,80,18,15,9,13
4,8,1,30,8,928,3,3,16,2,1
5,4,1,26,64,40,829,1,32,1,2
6,17,4,49,29,23,8,850,5,3,12
7,7,0,4,6,23,9,0,948,0,3
8,22,10,4,2,2,2,1,0,940,17
9,6,33,2,2,2,0,0,2,6,947
