class,0,1,2,3,4,5,6,7,8,9
0,3819,10,249,128,438,28,15,81,78,154
1,214,3253,25,55,91,27,31,31,28,1245
2,100,1,2926,210,1244,329,79,88,12,11
3,28,4,89,3375,876,350,119,123,11,25
4,9,0,16,77,4745,54,23,70,2,4
5,8,3,37,994,507,3268,44,131,1,7
6,11,2,144,270,1080,70,3368,17,15,23
7,7,0,37,174,622,170,7,3963,5,15
8,469,89,40,114,260,13,17,21,3701,276
9,48,24,12,48,115,6,12,34,23,4678
