class,0,1,2,3,4,5,6,7,8,9
0,813,3,31,102,3,11,5,5,22,5
1,7,880,5,43,1,7,8,1,26,22
2,42,0,758,58,10,87,35,8,2,0
3,6,0,26,739,6,201,11,9,2,0
4,11,0,47,124,607,177,17,15,2,0
5,2,0,20,72,5,889,3,9,0,0
6,6,0,23,115,0,51,800,1,4,0
7,4,0,12,55,8,162,1,758,0,0
8,40,4,15,46,1,13,2,9,869,1
9,15,45,9,149,0,38,7,10,40,687
