class,0,1,2,3,4,5,6,7,8,9
0,4895,2,47,2,4,0,2,0,45,3
1,0,4989,1,1,0,1,0,0,0,8
2,8,0,4972,9,0,2,5,1,2,1
3,1,0,30,4929,4,21,6,0,5,4
4,1,1,20,17,4943,5,9,1,3,0
5,2,0,26,75,3,4880,2,10,1,1
6,1,0,10,3,1,2,4983,0,0,0
7,0,1,11,4,4,3,1,4966,7,3
8,1,3,4,1,0,0,0,0,4991,0
9,3,6,0,4,0,0,0,0,17,4970
