class,0,1,2,3,4,5,6,7,8,9
0,4991,1,5,0,0,0,0,1,2,0
1,1,4998,0,0,0,0,0,0,0,1
2,1,0,4989,1,5,0,2,2,0,0
3,0,0,1,4991,3,3,2,0,0,0
4,0,0,0,1,4999,0,0,0,0,0
5,0,0,0,5,3,4991,0,1,0,0
6,0,0,2,2,1,0,4994,0,0,1
7,0,0,0,0,1,0,0,4999,0,0
8,2,0,0,0,0,0,0,0,4997,1
9,4,1,0,0,0,0,0,0,0,4995
