class,0,1,2,3,4,5,6,7,8,9
0,4837,1,70,4,15,3,2,3,20,45
1,15,4845,1,1,3,0,2,4,5,124
2,91,4,4729,24,60,21,31,24,2,14
3,64,6,166,4172,104,280,49,117,3,39
4,11,0,52,16,4821,25,8,57,2,8
5,3,1,100,204,101,4436,12,132,1,10
6,20,5,93,26,43,12,4787,5,2,7
7,13,1,39,14,58,33,2,4828,1,11
8,114,21,9,6,4,4,11,4,4769,58
9,19,22,2,2,2,0,2,5,9,4937
