class,0,1,2,3,4,5,6,7,8,9
0,4938,1,42,9,3,0,2,3,1,1
1,0,4993,0,1,0,0,0,0,0,6
2,1,0,4993,4,1,0,1,0,0,0
3,0,0,1,4998,0,1,0,0,0,0
4,0,0,1,5,4993,0,0,1,0,0
5,0,0,0,145,9,4837,3,6,0,0
6,0,0,2,2,1,0,4995,0,0,0
7,0,0,2,3,3,0,0,4992,0,0
8,1,0,5,4,2,1,1,1,4984,1
9,0,0,1,2,0,0,2,1,2,4992
