class,0,1,2,3,4,5,6,7,8,9
0,4995,0,1,0,0,0,0,0,2,2
1,0,5000,0,0,0,0,0,0,0,0
2,3,0,4996,1,0,0,0,0,0,0
3,0,0,0,4996,1,1,1,0,0,1
4,1,0,1,0,4997,1,0,0,0,0
5,0,0,1,3,1,4994,0,1,0,0
6,0,0,1,0,0,1,4998,0,0,0
7,0,0,0,0,1,1,0,4998,0,0
8,1,0,0,0,0,0,0,0,4999,0
9,2,0,0,0,0,0,0,0,0,4998
