class,0,1,2,3,4,5,6,7,8,9
0,4980,0,7,3,1,0,0,1,7,1
1,16,4976,0,2,0,2,1,0,1,2
2,62,0,4890,9,14,16,2,5,0,2
3,16,2,17,4896,18,35,5,6,2,3
4,7,0,16,13,4932,12,4,12,3,1
5,3,1,5,119,7,4849,2,12,0,2
6,11,1,36,30,23,4,4890,2,3,0
7,5,1,4,15,11,12,0,4948,1,3
8,57,9,1,0,1,2,0,0,4923,7
9,20,39,1,0,1,0,3,1,6,4929
