class,0,1,2,3,4,5,6,7,8,9
0,4958,4,17,1,1,2,8,0,9,0
1,1,4990,0,2,0,0,0,0,4,3
2,29,0,4940,13,0,7,10,1,0,0
3,7,1,23,4878,6,66,7,6,4,2
4,5,0,47,21,4887,12,24,4,0,0
5,5,0,9,39,7,4927,6,6,1,0
6,0,0,11,13,0,3,4969,1,3,0
7,1,1,7,12,11,51,4,4912,0,1
8,14,2,0,1,3,0,4,0,4976,0
9,11,67,1,2,0,2,9,2,32,4874
