class,0,1,2,3,4,5,6,7,8,9
0,898,13,20,9,1,0,1,0,32,26
1,4,944,1,3,0,0,0,0,3,45
2,32,1,890,25,10,12,14,2,4,10
3,6,7,28,846,13,53,12,1,8,26
4,10,2,51,32,857,19,7,13,1,8
5,10,3,39,113,11,808,1,4,2,9
6,6,1,36,24,2,13,904,1,0,13
7,11,2,10,19,18,24,1,900,1,14
8,24,14,3,2,0,1,1,0,920,35
9,2,17,0,3,0,0,0,0,4,974
