class,0,1,2,3,4,5,6,7,8,9
0,960,2,13,4,1,1,2,1,15,1
1,3,954,0,2,0,0,0,0,7,34
2,42,0,866,16,14,23,27,9,2,1
3,29,3,22,736,32,114,28,23,4,9
4,12,0,33,12,880,23,10,27,1,2
5,9,3,11,63,10,873,5,25,0,1
6,10,1,16,26,6,4,932,2,1,2
7,9,0,6,7,9,34,1,929,1,4
8,32,7,1,3,0,1,1,0,950,5
9,15,35,2,1,1,1,0,1,9,935
