class,0,1,2,3,4,5,6,7,8,9
0,943,2,26,4,6,0,0,1,14,4
1,7,961,0,1,0,0,0,0,9,22
2,27,0,858,37,31,11,20,12,1,3
3,16,2,35,803,29,68,20,14,3,10
4,7,1,21,16,914,6,5,29,0,1
5,4,1,21,101,21,806,5,38,0,3
6,8,2,22,38,7,4,910,7,2,0
7,6,0,8,8,19,12,1,942,0,4
8,51,10,2,5,0,2,1,2,926,1
9,24,39,1,1,1,0,0,0,9,925
