class,0,1,2,3,4,5,6,7,8,9
0,857,8,55,20,13,0,4,5,26,12
1,6,946,4,6,0,0,0,1,10,27
2,20,0,888,43,33,1,6,9,0,0
3,9,0,53,864,29,12,16,12,1,4
4,1,1,40,38,904,1,9,6,0,0
5,5,1,55,281,34,560,7,57,0,0
6,3,0,68,60,10,1,853,3,1,1
7,7,0,30,21,62,0,1,878,1,0
8,18,11,14,19,2,0,5,1,924,6
9,12,27,8,13,4,0,0,2,21,913
