class,0,1,2,3,4,5,6,7,8,9
0,4538,8,200,101,11,2,26,1,103,10
1,8,4924,0,8,1,0,3,0,41,15
2,13,2,4794,73,18,16,74,3,6,1
3,4,4,89,4677,28,113,74,4,6,1
4,4,0,71,71,4748,23,70,3,10,0
5,1,2,80,389,26,4428,54,12,6,2
6,0,1,27,43,3,4,4918,0,3,1
7,11,1,84,136,136,142,26,4451,7,6
8,18,3,5,4,1,0,5,0,4956,8
9,27,82,8,34,0,1,7,4,55,4782
