class,0,1,2,3,4,5,6,7,8,9
0,4965,5,1,2,0,0,1,3,9,14
1,1,4949,0,6,0,0,0,0,5,39
2,106,0,4845,22,5,6,6,8,0,2
3,10,0,11,4924,6,34,7,6,1,1
4,14,0,9,9,4934,6,4,23,1,0
5,3,0,6,30,2,4942,2,15,0,0
6,4,0,6,10,9,2,4963,3,0,3
7,6,0,0,10,3,3,0,4965,2,11
8,7,0,3,3,0,1,0,0,4981,5
9,0,2,0,4,0,2,1,1,2,4988
