class,0,1,2,3,4,5,6,7,8,9
0,4958,0,14,6,1,5,0,5,9,2
1,1,4981,2,1,0,2,0,1,3,9
2,19,0,4945,14,4,7,7,2,2,0
3,1,0,3,4949,2,39,3,2,0,1
4,2,0,10,9,4956,14,1,8,0,0
5,0,0,2,21,1,4969,2,5,0,0
6,2,0,13,9,4,10,4962,0,0,0
7,0,0,2,4,4,6,0,4984,0,0
8,13,0,3,10,0,3,4,2,4965,0
9,2,1,0,3,0,0,0,0,2,4992
