class,0,1,2,3,4,5,6,7,8,9
0,2660,262,138,178,195,269,34,354,596,314
1,101,3751,7,70,36,82,23,231,81,618
2,304,33,624,284,1128,1493,400,553,106,75
3,35,19,45,541,255,3135,373,411,38,148
4,73,8,59,62,2149,737,238,1550,50,74
5,7,16,18,157,201,3902,68,547,19,65
6,12,29,35,193,701,530,3045,253,31,171
7,10,19,29,79,201,773,29,3747,11,102
8,515,264,44,161,63,197,32,111,3344,269
9,85,731,11,58,28,189,20,393,79,3406
