class,0,1,2,3,4,5,6,7,8,9
0,4933,4,29,9,9,2,5,0,5,4
1,2,4980,2,6,0,2,0,0,0,8
2,6,0,4869,43,44,11,25,1,0,1
3,2,0,6,4856,16,87,27,3,1,2
4,1,0,1,4,4990,0,3,1,0,0
5,0,0,2,31,40,4919,3,4,0,1
6,0,3,5,8,5,2,4976,0,1,0
7,1,0,1,18,48,16,1,4911,0,4
8,12,4,4,14,1,3,4,1,4956,1
9,2,7,2,3,1,1,1,0,4,4979
