class,0,1,2,3,4,5,6,7,8,9
0,4951,4,2,2,1,0,0,0,14,26
1,1,4996,0,0,0,0,0,0,0,3
2,21,0,4948,6,6,2,14,0,2,1
3,5,1,15,4904,13,28,18,0,0,16
4,2,0,8,3,4984,0,2,0,1,0
5,1,4,4,24,21,4920,17,5,0,4
6,0,0,3,3,2,0,4985,0,0,7
7,2,2,1,6,24,8,0,4952,0,5
8,6,8,1,2,0,0,2,1,4953,27
9,0,15,0,0,0,0,0,1,0,4984
