class,0,1,2,3,4,5,6,7,8,9
0,4983,3,1,1,0,1,2,7,0,2
1,3,4992,0,0,0,0,0,2,0,3
2,79,7,4796,23,1,9,55,28,1,1
3,12,15,5,4867,4,33,27,34,1,2
4,11,0,11,41,4717,29,24,167,0,0
5,7,20,4,133,2,4746,11,75,0,2
6,7,3,2,2,1,0,4983,2,0,0
7,2,0,8,7,0,5,2,4976,0,0
8,70,31,1,1,2,0,1,6,4882,6
9,25,108,1,4,0,0,0,1,1,4860
