class,0,1,2,3,4,5,6,7,8,9
0,4643,1,193,24,13,25,0,11,57,33
1,16,4721,9,4,0,19,27,1,138,65
2,11,0,4722,24,46,155,21,11,7,3
3,9,1,102,3789,84,888,62,20,31,14
4,8,0,35,6,4843,68,4,30,4,2
5,2,0,9,22,22,4920,8,12,5,0
6,2,0,80,7,24,39,4841,5,2,0
7,1,0,11,13,32,155,0,4779,6,3
8,21,1,11,0,2,4,7,1,4937,16
9,7,4,4,0,3,13,6,4,30,4929
