class,0,1,2,3,4,5,6,7,8,9
0,4969,0,9,4,1,1,1,9,6,0
1,8,4954,1,1,0,1,2,3,13,17
2,36,0,4852,24,7,21,6,46,7,1
3,5,0,6,4905,6,44,2,29,1,2
4,5,0,0,19,4873,9,1,92,1,0
5,0,0,2,44,4,4852,1,97,0,0
6,0,0,4,29,5,17,4934,10,1,0
7,0,0,0,1,0,0,0,4999,0,0
8,21,0,2,5,3,0,5,1,4962,1
9,14,4,1,3,0,0,1,11,22,4944
