class,0,1,2,3,4,5,6,7,8,9
0,4705,0,157,63,4,3,5,24,37,2
1,25,4899,9,11,0,1,5,11,25,14
2,49,1,4800,61,8,38,20,19,3,1
3,8,2,94,4648,4,131,32,60,14,7
4,28,0,226,239,4058,124,95,226,2,2
5,6,0,53,443,6,4385,25,78,1,3
6,6,2,140,99,3,13,4726,7,4,0
7,3,0,32,50,2,45,2,4866,0,0
8,96,6,35,13,4,1,2,3,4822,18
9,270,119,23,16,0,0,5,29,29,4509
