class,0,1,2,3,4,5,6,7,8,9
0,4775,2,79,35,46,3,6,1,31,22
1,8,4882,1,9,0,5,0,0,14,81
2,29,0,4742,90,78,14,20,15,9,3
3,9,0,31,4800,37,77,14,20,6,6
4,6,0,17,54,4890,4,3,20,1,5
5,7,0,23,318,63,4492,2,90,3,2
6,4,8,22,132,54,25,4742,0,5,8
7,13,0,14,66,50,10,0,4834,0,13
8,50,2,5,10,1,1,2,0,4906,23
9,9,27,1,15,1,0,0,3,8,4936
