class,0,1,2,3,4,5,6,7,8,9
0,4806,0,70,43,30,10,17,16,7,1
1,22,4913,3,3,1,13,7,3,10,25
2,3,0,4915,21,28,18,8,7,0,0
3,0,0,20,4884,25,56,12,3,0,0
4,0,0,9,13,4960,8,2,8,0,0
5,0,0,9,98,18,4846,0,29,0,0
6,0,0,14,23,25,17,4921,0,0,0
7,1,0,9,10,54,13,1,4912,0,0
8,65,0,15,20,13,8,14,1,4854,10
9,6,25,3,68,5,1,5,32,3,4852
