class,0,1,2,3,4,5,6,7,8,9
0,4953,0,2,0,0,0,0,0,19,26
1,2,4983,0,0,0,0,0,0,10,5
2,16,0,4972,2,0,5,0,0,5,0
3,9,0,7,4931,9,13,3,2,14,12
4,1,0,12,2,4972,0,0,4,8,1
5,1,1,4,20,4,4965,0,4,1,0
6,1,0,20,5,10,5,4946,0,11,2
7,3,0,4,9,5,9,0,4963,1,6
8,0,0,0,0,0,0,0,0,4996,4
9,1,20,0,0,0,0,0,0,5,4974
