class,0,1,2,3,4,5,6,7,8,9
0,4982,0,4,2,1,0,0,4,4,3
1,10,4966,0,1,0,2,2,1,3,15
2,24,0,4921,34,3,4,7,6,1,0
3,1,0,4,4963,0,29,0,2,1,0
4,4,0,12,16,4928,6,8,25,0,1
5,0,0,2,110,9,4868,4,7,0,0
6,5,0,3,48,1,2,4937,0,3,1
7,1,0,2,6,5,7,0,4979,0,0
8,26,1,2,11,0,0,0,0,4950,10
9,5,12,0,10,0,0,0,4,0,4969
