class,0,1,2,3,4,5,6,7,8,9
0,4975,1,11,4,0,1,0,1,4,3
1,4,4974,2,2,0,3,0,0,0,15
2,10,0,4964,14,7,0,0,4,0,1
3,2,0,3,4987,1,4,0,3,0,0
4,1,0,9,16,4960,1,4,8,0,1
5,1,1,14,135,19,4812,0,18,0,0
6,5,1,30,64,4,7,4888,0,0,1
7,0,0,0,3,4,1,0,4992,0,0
8,27,1,6,9,0,1,3,1,4947,5
9,10,3,0,12,0,0,0,1,2,4972
