class,0,1,2,3,4,5,6,7,8,9
0,4984,0,11,0,3,0,0,2,0,0
1,6,4976,2,1,0,0,0,1,0,14
2,2,0,4982,2,5,5,0,4,0,0
3,4,0,13,4877,42,35,1,21,1,6
4,2,0,5,0,4989,3,0,1,0,0
5,0,0,2,7,10,4977,0,4,0,0
6,1,0,29,17,9,9,4931,3,0,1
7,0,0,0,0,14,1,0,4984,0,1
8,21,0,5,0,3,0,0,1,4967,3
9,4,2,2,0,0,0,0,1,1,4990
