class,0,1,2,3,4,5,6,7,8,9
0,4948,12,18,4,3,2,3,1,4,5
1,2,4996,0,0,0,1,1,0,0,0
2,13,0,4947,11,10,8,9,1,0,1
3,13,2,38,4724,21,145,42,13,2,0
4,6,0,13,3,4971,3,4,0,0,0
5,2,0,9,26,10,4945,1,7,0,0
6,2,1,20,6,4,15,4950,2,0,0
7,9,0,15,3,87,21,0,4865,0,0
8,53,28,7,1,2,1,2,0,4894,12
9,25,106,1,4,0,1,3,2,4,4854
