class,0,1,2,3,4,5,6,7,8,9
0,4945,0,1,2,0,0,3,1,48,0
1,9,4925,1,0,0,1,1,0,32,31
2,31,0,4910,31,2,1,16,7,2,0
3,3,0,3,4929,4,11,43,1,4,2
4,16,0,14,9,4898,7,17,35,3,1
5,2,0,8,79,3,4881,17,9,1,0
6,1,0,2,3,0,0,4993,1,0,0
7,5,0,2,4,1,4,2,4978,3,1
8,14,0,3,0,0,0,1,0,4982,0
9,26,4,0,10,0,0,3,2,51,4904
